No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
13430,48006-257986,US,CO,32.473524,-83.705201,277 Perry Parkway,perry,GA,310698427,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:30,05:30,21:00,06:00,21:00
13431,61801-295441,US,LS,33.043927,-84.170277,631 Hwy. 341 South,barnesville,GA,30204,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
13432,9546-97058,US,CO,33.912413,-118.08214,11790 Firestone Blvd.,norwalk,CA,906502899,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,23:30,05:00,23:00,05:00,22:30
13433,76398-95640,US,LS,33.942956,-117.996558,15614 Whittwood Ln,whittier,CA,906032324,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
13434,74921-101340,US,LS,33.941095,-117.99423,15740 Laforge St,whittier,CA,906032334,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13435,5298-288906,US,CO,33.917635,-117.966257,1901 W Imperial Hwy|Suite A,la habra,CA,90631,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,22:00
13436,13615-107790,US,CO,39.935576,-91.365566,3115 Broadway,quincy,IL,623013709,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:30,05:30,21:00
13437,18745-194026,US,LS,39.933743,-91.356832,3700 Broadway St.,quincy,IL,62305,Central Standard Time,GMT-06:00,America/Chicago,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00
13438,63576-298153,US,LS,39.912552,-91.393232,1400 Harrison St,quincy,IL,62301,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13439,25598-241209,US,LS,40.625825,-91.343339,2606 Avenue L,fort madison,IA,52627,Central Standard Time,GMT-06:00,America/Chicago,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00,07:00,19:00
13440,882-5683,US,CO,40.651992,-74.346992,117 Central Avenue,westfield,NJ,70902149,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,22:00,06:00,22:00,06:00,20:00
13441,78066-105596,US,LS,33.454904,-88.790145,Darden St.,mississippi state,MS,39762,Central Standard Time,GMT-06:00,America/Chicago,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,16:00,07:00,15:00,07:00,15:00
13442,21546-207106,US,CO,33.454104,-88.806976,600-1 Highway 12 E,starkville,MS,397598040,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,06:00,20:00
13443,25999-221948,US,LS,33.449343,-88.842573,826 Hwy 12 W,starkville,MS,39759,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13444,23043-220726,US,CO,33.518628,-88.434406,1908 Hwy 45 North|Suite 3,columbus,MS,397051949,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,22:00,05:30,22:00,06:00,21:00
13445,7778-278086,US,CO,38.303534,-76.520793,45000 St Andrews Chu|Suite F,california,MD,206192365,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,06:00,21:00
13446,50896-271531,US,LS,38.297724,-76.513863,45155 First Colony Blvd,california,MD,20619,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,20:00
13447,13806-108470,US,CO,32.528926,-92.116596,1810 Forsythe Ave,monroe,LA,712013540,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
13448,75389-104845,US,LS,32.529351,-92.073556,700 University Ave.,monroe,LA,712099000,Central Standard Time,GMT-06:00,America/Chicago,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,18:00,08:00,17:00,08:00,17:00
13449,49991-271529,US,LS,32.500004,-92.070322,4103 Pecanland Mall Dr,monroe,LA,71203,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
13450,10375-99782,US,CO,32.538575,-92.65262,1200 Cooktown Rd,ruston,LA,712703139,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,06:00,20:00
13451,48689-264464,US,CO,38.595467,-121.427774,1600 Challenge Way,sacramento,CA,95815,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,19:00,05:30,19:00
13452,9638-97818,US,CO,38.598371,-121.450745,1140 Exposition Blvd.|100,sacramento,CA,958154332,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,16:00,05:00,16:00,05:00,16:00,05:00,16:00,05:00,16:00,06:00,16:00,06:00,16:00
13453,3423-93926,US,CO,38.56763,-121.434277,5539 H Street,sacramento,CA,958193345,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,17:00
13454,49303-263930,US,CO,38.559308,-121.441146,5300 Folsom Blvd,sacramento,CA,958194539,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,21:00,05:00,21:00
13455,9594-94011,US,CO,38.642907,-121.456358,4110 Norwood Avenue,sacramento,CA,958384932,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
13456,27540-237386,US,LS,38.549501,-121.426329,6507 4th Ave,sacramento,CA,95817,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
13457,10944-103280,US,CO,38.547105,-121.428166,2992 65th Street|100,sacramento,CA,958172673,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00,05:30,18:00
13458,21071-107523,US,CO,21.879017,-159.458838,2360 Kiahuna Plantation Drive|Suites E-70 & E-80,koloa,HI,967569552,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,05:00,17:00,05:00,12:00,05:00,17:00,05:00,17:00,05:00,17:00,05:30,17:00,05:30,17:00
13459,17900-175567,US,LS,21.968839,-159.386616,4454 Nuhou St,lihue,HI,96766,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30
13460,67928-298678,US,LS,21.968393,-159.377181,4303 Nawiliwili RD,lihue,HI,96766,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
13461,21041-88460,US,CO,21.970593,-159.379573,3-2600 Kaumualii Highway|1800,lihue,HI,967662040,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,05:30,15:00,05:30,15:00,05:30,15:00,05:30,15:00,05:30,18:00,05:30,18:00,05:30,18:00
13462,78021-105039,US,LS,21.977731,-159.34888,"Lihue Airport, Unit 2, 3901 Mokulele Loo",lihue,HI,96766970,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30,06:00,19:30
13463,21049-95234,US,CO,22.062842,-159.321507,4-831 Kuhio Highway #208,kapaa,HI,967461574,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,05:00,19:00,06:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00,06:00,16:00
13464,10486-101440,US,CO,33.83521,-117.914039,110  West Lincoln Avenue|Anaheim Towne Center,anaheim,CA,928052901,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,06:00,19:30
13465,10773-97634,US,CO,33.832868,-117.928441,1131 W. Lincoln Avenue,anaheim,CA,928057506,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00
13466,13489-106901,US,CO,39.414375,-104.863926,5642 Allen Way|100,castle rock,CO,801087615,Mountain Standard Time,GMT-07:00,America/Denver,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
13467,23650-228164,US,CO,39.41279,-104.873506,955 New Memphis Ct.|101,castle rock,CO,801081902,Mountain Standard Time,GMT-07:00,America/Denver,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,07:00,21:00,07:00,19:30
13468,20787-203505,US,LS,39.407711,-104.85598,5010 Founders Parkway,castle rock,CO,80108,Mountain Standard Time,GMT-07:00,America/Denver,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,20:00
13469,27000-197870,US,LS,39.415198,-104.87953,5544 Promenade Pkwy,castle rock,CO,80108,Mountain Standard Time,GMT-07:00,America/Denver,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13470,54441-282826,US,CO,39.423908,-104.879847,6375 Promenade Parkway|Suite 100,castle rock,CO,801081926,Mountain Standard Time,GMT-07:00,America/Denver,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,06:00,18:30,06:00,18:30
13471,52953-282858,US,CO,39.380044,-104.862776,910 Kinner St,castle rock,CO,80109,Mountain Standard Time,GMT-07:00,America/Denver,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:00,19:00,05:30,19:00
13472,79266-96990,US,LS,39.375882,-104.827327,750 Ridge Road,castle rock,CO,801048950,Mountain Standard Time,GMT-07:00,America/Denver,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13473,74170-33019,US,LS,39.362218,-104.860708,880 Perry St.,castle rock,CO,80104,Mountain Standard Time,GMT-07:00,America/Denver,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13474,16856-176085,US,LS,39.468564,-104.879455,7284 Lagae Rd,castle rocks,CO,801089451,Mountain Standard Time,GMT-07:00,America/Denver,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13475,8982-85012,US,CO,39.471811,-104.876571,506 Castle Pines Pkwy,castle rock,CO,801084606,Mountain Standard Time,GMT-07:00,America/Denver,05:30,17:30,05:30,17:30,05:30,17:30,05:30,17:30,05:30,17:30,06:00,18:00,06:00,18:00
13476,73837-110987,US,LS,39.479767,-104.76025,12959 So Parker rd,parker,CO,801343447,Mountain Standard Time,GMT-07:00,America/Denver,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13477,5097-148306,US,LS,36.133917,-115.084665,4111 Boulder Hwy,las vegas,NV,89121,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,00:00,05:30,00:00,05:30,21:00
13478,2777-89127,US,CO,36.14305,-115.066027,2585 S. Nellis Blvd.|#1,las vegas,NV,891217547,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30,05:00,22:30
13479,73358-27210,US,LS,36.158498,-115.045532,5881 E Charleston Blvd,las vegas,NV,891421010,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13480,3914-153479,US,LS,48.689356,-116.316249,6519 S Main St,bonners ferry,ID,838058728,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13481,1357-148994,US,LS,41.962772,-87.656545,4446 N Broadway St,chicago,IL,606405660,Central Standard Time,GMT-06:00,America/Chicago,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
13482,2635-63720,US,CO,41.968897,-87.659378,4753 North Broadway|Uptown Bank Bldg.,chicago,IL,606405266,Central Standard Time,GMT-06:00,America/Chicago,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,05:00,19:30,06:00,19:30,06:00,19:30
13483,2491-25507,US,CO,41.961623,-87.676168,1900 W. Montrose Avenue,chicago,IL,606131012,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,20:00
13484,10751-100660,US,CO,40.759326,-73.95289,455 Main Street,new york,NY,100440192,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,21:00
13485,14932-150984,US,LS,39.353285,-74.445734,2831 Boardwalk,atlantic city,NJ,84016390,Eastern Standard Time,GMT-05:00,America/New_York,07:00,17:00,07:00,17:00,07:00,17:00,07:00,17:00,07:00,19:00,07:00,19:00,07:00,17:00
13486,75621-82681,US,LS,39.352421,-74.444556,2831 Boardwalk,atlantic city,NJ,84016338,Eastern Standard Time,GMT-05:00,America/New_York,08:00,14:30,08:00,14:30,08:00,14:30,08:00,14:30,08:00,14:30,08:00,14:30,08:00,14:30
13487,50435-274484,US,LS,39.354297,-74.438131,2301 Boardwalk,atlantic city,NJ,8401,Eastern Standard Time,GMT-05:00,America/New_York,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,14:00,08:00,16:00,08:00,16:00
13488,7849-80862,US,CO,39.360779,-74.437078,104 North Michigan Avenue,atlantic city,NJ,84014119,Eastern Standard Time,GMT-05:00,America/New_York,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00,06:30,19:00
13489,62739-295250,US,LS,39.35874,-74.419871,1000 Boardwalk,atlantic city,NJ,8401,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
13490,75600-82358,US,LS,39.377982,-74.434371,1 Borgata Way,atlantic city,NJ,84011946,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,22:00,07:00,22:00,07:00,20:00
13491,50956-270644,US,LS,39.384433,-74.425712,777 Harrah's Drive,atlantic city,NJ,8401,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,17:00,07:00,20:00,07:00,20:00,07:00,20:00
13492,75632-84440,US,LS,39.330198,-74.499401,8005 Ventnor Ave,margate city,NJ,84022733,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13493,50322-273845,US,CO,39.396316,-74.553836,6801 East Black Horse Pike,egg harbor township,NJ,82344115,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,06:30,21:30,06:30,21:30
13494,9841-98351,US,CO,39.331143,-74.595049,55 Bethel Road|Ocean Heights Plaza,somers point,NJ,82441601,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
13495,23300-226924,US,LS,39.471044,-74.528788,Garden State Pkwy Mile Marker 41.3,pomona,NJ,8240,Eastern Standard Time,GMT-05:00,America/New_York,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
13496,25707-242204,US,CO,39.476047,-74.540868,68 W. Jimmie Leeds Rd|B1,galloway,NJ,82059451,Eastern Standard Time,GMT-05:00,America/New_York,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,06:00,19:00,06:00,19:00
13497,7793-234165,US,CO,39.446838,-74.633984,4300 Black Horse Pike|200,mays landing,NJ,8330,Eastern Standard Time,GMT-05:00,America/New_York,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,05:30,22:00,06:00,22:00,06:00,21:30
13498,56275-289225,US,LS,39.451554,-74.634642,380 Consumer Sq,mays landing,NJ,8330,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
13499,72424-6846,US,LS,39.550632,-74.736055,Atlantic City Expressway Mile Marker 20,hammonton,NJ,8037,Eastern Standard Time,GMT-05:00,America/New_York,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
13500,60641-294964,US,CO,39.487042,-75.051464,1381 West Landis Ave,vineland,NJ,8360,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,05:30,21:30,06:00,21:30,06:00,21:30
13501,60642-294965,US,CO,39.901018,-74.846256,135 NJ-70,medford,NJ,8055,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,05:30,20:30,06:00,20:30
13502,55614-288499,US,CO,35.115944,-81.074646,1201 Village Harbor Drive|101,lake wylie,SC,297109092,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00
13503,11300-103845,US,CO,32.482955,-97.008899,190 North Hwy 67,midlothian,TX,760655009,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,20:00,05:00,22:00,05:00,22:00,05:30,22:00,06:00,21:00
13504,76322-95724,US,LS,32.421836,-96.83793,1316 N Hwy 77,waxahachie,TX,751655116,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
13505,53777-267045,US,LS,32.460853,-96.991546,2200 FM 663,midlothian,TX,76065,Central Standard Time,GMT-06:00,America/Chicago,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
13506,9575-94184,US,CO,32.417201,-96.840388,1198 Hwy 77 North,waxahachie,TX,751655102,Central Standard Time,GMT-06:00,America/Chicago,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,05:00,21:30,05:30,21:30
13507,3265-260124,US,CO,48.844952,-122.583908,1894 Main Street|101,ferndale,WA,982489454,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
13508,6688-75720,US,CO,34.055731,-118.270301,1601 Wilshire Blvd|Wilshire Union Center,los angeles,CA,900171610,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
13509,50498-273104,US,CO,34.063045,-118.272333,230 S. Alvarado,los angeles,CA,900572306,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,05:00,00:00,05:00,23:00
13510,29377-252209,US,CO,34.063792,-118.283948,534 S. Occidental,los angeles,CA,900571502,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,18:00,06:00,18:00
13511,13262-107296,US,CO,40.730529,-73.954142,910 Manhattan Avenue,brooklyn,NY,112222107,Eastern Standard Time,GMT-05:00,America/New_York,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,05:30,18:30,07:00,18:30,07:00,18:30
13512,3780-126767,US,LS,40.574146,-105.116668,1015 S Taft Hill Rd,fort collins,CO,805214240,Mountain Standard Time,GMT-07:00,America/Denver,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13513,74388-82293,US,LS,40.554306,-105.116465,"2160 W Drake Rd, Unit 6",fort collins,CO,805261486,Mountain Standard Time,GMT-07:00,America/Denver,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13514,5671-102288,US,CO,40.552992,-105.092082,838 West Drake Road|101,fort collins,CO,805265532,Mountain Standard Time,GMT-07:00,America/Denver,05:00,21:00,05:00,21:00,05:00,17:30,05:00,21:00,05:00,21:00,05:30,21:00,05:30,21:00
13515,14944-153755,US,CO,40.564462,-105.076388,1708 S. College Ave.,fort collins,CO,805251009,Mountain Standard Time,GMT-07:00,America/Denver,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
13516,6570-60399,US,CO,40.588679,-105.076717,172 North College Ave|Northern Hotel,fort collins,CO,805244417,Mountain Standard Time,GMT-07:00,America/Denver,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,18:30
13517,52423-271888,US,LS,40.577251,-105.059461,731 S. Lemay,fort collins,CO,80524,Mountain Standard Time,GMT-07:00,America/Denver,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
13518,48858-265530,US,CO,40.537688,-105.078762,3617 S. College Avenue|Unit A,fort collins,CO,805253009,Mountain Standard Time,GMT-07:00,America/Denver,05:00,20:00,05:00,20:00,05:00,18:30,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
13519,23170-220812,US,CO,40.611866,-105.075639,1850 N. College Ave.,fort collins,CO,805241333,Mountain Standard Time,GMT-07:00,America/Denver,05:00,21:00,05:00,18:30,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00
13520,15467-150413,US,LS,40.611837,-105.073671,1842 N College Ave,fort collins,CO,805241333,Mountain Standard Time,GMT-07:00,America/Denver,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13521,296-144,US,CO,40.55055,-105.058559,2601 S Lemay|Ste 130,fort collins,CO,805252295,Mountain Standard Time,GMT-07:00,America/Denver,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
13522,61117-295361,US,CO,40.528951,-105.076393,4218 College Ave.,ft. collins,CO,80525,Mountain Standard Time,GMT-07:00,America/Denver,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
13523,76907-129326,US,LS,40.527219,-105.078846,2936 Council Tree Ave,fort collins,CO,805256300,Mountain Standard Time,GMT-07:00,America/Denver,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
13524,73806-82290,US,LS,40.525064,-105.073203,4503 JFK Pkwy,fort collins,CO,80525,Mountain Standard Time,GMT-07:00,America/Denver,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
13525,5449-1318,US,CO,40.523907,-105.073725,250 E. Harmony Road,fort collins,CO,805253295,Mountain Standard Time,GMT-07:00,America/Denver,05:00,20:00,05:00,20:00,05:00,18:00,05:00,20:00,05:00,20:00,05:00,20:00,06:00,20:00
13526,79240-86330,US,LS,40.552071,-105.038337,2602 S Timberline Rd,fort collins,CO,805252401,Mountain Standard Time,GMT-07:00,America/Denver,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
